business_name,business_id,fault_type,quarter,repair_count
CS Cantlin Automotive Mercedes Benz & Luxury Vehicle Service,I2JnBSZD70_0VvEoPPh0Xw,engine,3.0,1
CS Cantlin Automotive Mercedes Benz & Luxury Vehicle Service,I2JnBSZD70_0VvEoPPh0Xw,wheels_and_tires,3.0,1
CS Cantlin Automotive Mercedes Benz & Luxury Vehicle Service,I2JnBSZD70_0VvEoPPh0Xw,electrical_system,4.0,1
CSE Automotive,k0OSAt4yHCMmuoWZyD0P8Q,wheels_and_tires,1.0,1
CSE Automotive,k0OSAt4yHCMmuoWZyD0P8Q,steering,2.0,1
CSE Automotive,k0OSAt4yHCMmuoWZyD0P8Q,body_and_exterior,3.0,1
CSE Automotive,k0OSAt4yHCMmuoWZyD0P8Q,brakes,3.0,1
CSE Automotive,k0OSAt4yHCMmuoWZyD0P8Q,electrical_system,3.0,1
CSE Automotive,k0OSAt4yHCMmuoWZyD0P8Q,wheels_and_tires,3.0,1
CSE Automotive,k0OSAt4yHCMmuoWZyD0P8Q,suspension,4.0,1
DA Auto Clinic,zhcGL_py81FPAfUhmn56Nw,wheels_and_tires,2.0,1
DA Auto Clinic,zhcGL_py81FPAfUhmn56Nw,interior,3.0,1
DA Auto Clinic,zhcGL_py81FPAfUhmn56Nw,wheels_and_tires,3.0,2
DA Auto Clinic,zhcGL_py81FPAfUhmn56Nw,electrical_system,4.0,1
D and J's BP Service Station,1trZ_fJYb4u2NiTusqzqTg,transmission,3.0,1
Daniels General Auto Repair,hMnaibOVNF7DwxSEM4EC6g,electrical_system,3.0,1
Danis Auto,i0rq2iOdn9IofYYxyq6rTA,engine,1.0,1
Danis Auto,i0rq2iOdn9IofYYxyq6rTA,interior,1.0,1
Danis Auto,i0rq2iOdn9IofYYxyq6rTA,transmission,1.0,1
Danis Auto,i0rq2iOdn9IofYYxyq6rTA,brakes,3.0,1
Danis Auto,i0rq2iOdn9IofYYxyq6rTA,wheels_and_tires,3.0,1
Danis Auto,i0rq2iOdn9IofYYxyq6rTA,brakes,4.0,1
Danis Auto,i0rq2iOdn9IofYYxyq6rTA,lighting,4.0,1
Dave's Auto and Truck Service,Pk3pxdU9Cp-xuL4oKn0KXQ,electrical_system,4.0,1
Dave's Automotive Center,0DQ_EwydoUVS0YJxvQRMXg,brakes,2.0,1
Dave's Automotive Center,0DQ_EwydoUVS0YJxvQRMXg,wheels_and_tires,2.0,1
Dave's Automotive Center,0DQ_EwydoUVS0YJxvQRMXg,brakes,3.0,1
Dave's Automotive Repair,2fBxgmiUxoY3y1_my0wzNg,body_and_exterior,1.0,1
Dave's Automotive Repair,2fBxgmiUxoY3y1_my0wzNg,brakes,1.0,1
Dave's Automotive Repair,2fBxgmiUxoY3y1_my0wzNg,engine,1.0,1
Dave's Automotive Repair,2fBxgmiUxoY3y1_my0wzNg,lighting,2.0,1
Dave's Automotive Repair,2fBxgmiUxoY3y1_my0wzNg,wheels_and_tires,2.0,1
Dave's Automotive Repair,2fBxgmiUxoY3y1_my0wzNg,lighting,3.0,1
Dave's Automotive Repair,2fBxgmiUxoY3y1_my0wzNg,wheels_and_tires,4.0,1
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,body_and_exterior,1.0,1
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,brakes,1.0,1
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,electrical_system,1.0,1
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,engine,1.0,3
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,wheels_and_tires,1.0,1
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,body_and_exterior,2.0,2
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,brakes,2.0,2
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,engine,2.0,2
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,brakes,3.0,1
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,engine,3.0,3
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,wheels_and_tires,3.0,1
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,brakes,4.0,1
D'Avico's Auto Repair,NlsgSTg_hwAVspEu9NTm9A,wheels_and_tires,4.0,2
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,body_and_exterior,1.0,3
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,brakes,1.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,engine,1.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,lighting,1.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,wheels_and_tires,1.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,brakes,2.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,electrical_system,2.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,engine,2.0,4
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,fuel_system,2.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,wheels_and_tires,2.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,brakes,3.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,electrical_system,3.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,engine,3.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,interior,3.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,lighting,3.0,1
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,lighting,4.0,2
David Dodge Chrysler Jeep,O_X05kyIvpkzBXIy7haFOw,wheels_and_tires,4.0,2
David Kanaskie's Auto Repair,KtZGB8QAQ_lKLzJoF7rWgA,engine,1.0,1
David Kanaskie's Auto Repair,KtZGB8QAQ_lKLzJoF7rWgA,interior,1.0,1
David Kanaskie's Auto Repair,KtZGB8QAQ_lKLzJoF7rWgA,body_and_exterior,4.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,brakes,1.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,electrical_system,1.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,engine,1.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,miscellaneous,1.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,transmission,1.0,2
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,brakes,2.0,2
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,wheels_and_tires,2.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,body_and_exterior,3.0,2
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,brakes,3.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,body_and_exterior,4.0,2
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,engine,4.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,interior,4.0,1
Davis Acura,BVrCapYWMe0HInTJ1xs_QQ,suspension,4.0,1
Degovanni Collision Experts,UUegcQkfeZyMCW_BM01Z3A,body_and_exterior,1.0,3
Degovanni Collision Experts,UUegcQkfeZyMCW_BM01Z3A,body_and_exterior,2.0,7
Degovanni Collision Experts,UUegcQkfeZyMCW_BM01Z3A,engine,2.0,1
Degovanni Collision Experts,UUegcQkfeZyMCW_BM01Z3A,lighting,3.0,1
Degovanni Collision Experts,UUegcQkfeZyMCW_BM01Z3A,body_and_exterior,4.0,3
Degovanni Collision Experts,UUegcQkfeZyMCW_BM01Z3A,electrical_system,4.0,1
DeGrandis Automotive Center,Uc97dMY2Ml9JG6uLjPQz2A,body_and_exterior,3.0,1
Delaire Auto Body & Service Center,RlJLO-WXW7IP-LSSdvqWJA,body_and_exterior,1.0,1
Delaire Auto Body & Service Center,RlJLO-WXW7IP-LSSdvqWJA,wheels_and_tires,1.0,1
Delaire Auto Body & Service Center,RlJLO-WXW7IP-LSSdvqWJA,brakes,3.0,1
Delaware County Transmissions,48HKM3D6JuylWLdgJ3seiA,transmission,2.0,2
Delaware County Transmissions,48HKM3D6JuylWLdgJ3seiA,transmission,3.0,2
Delaware County Transmissions,48HKM3D6JuylWLdgJ3seiA,transmission,4.0,1
Del Chevrolet,ZWFLrxSOPV7Epu4QtM_y4g,electrical_system,1.0,1
Del Chevrolet,ZWFLrxSOPV7Epu4QtM_y4g,suspension,1.0,1
Del Chevrolet,ZWFLrxSOPV7Epu4QtM_y4g,body_and_exterior,3.0,1
Del Chevrolet,ZWFLrxSOPV7Epu4QtM_y4g,engine,3.0,2
Del Chevrolet,ZWFLrxSOPV7Epu4QtM_y4g,miscellaneous,3.0,2
Del Chevrolet,ZWFLrxSOPV7Epu4QtM_y4g,miscellaneous,4.0,1
Del Chevrolet,ZWFLrxSOPV7Epu4QtM_y4g,transmission,4.0,1
Del Chevrolet,ZWFLrxSOPV7Epu4QtM_y4g,wheels_and_tires,4.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,body_and_exterior,1.0,2
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,brakes,1.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,electrical_system,1.0,2
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,engine,1.0,9
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,lighting,1.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,steering,1.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,transmission,1.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,wheels_and_tires,1.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,climate_control,2.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,electrical_system,2.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,engine,2.0,5
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,miscellaneous,2.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,steering,2.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,suspension,2.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,wheels_and_tires,2.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,brakes,3.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,electrical_system,3.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,engine,3.0,5
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,transmission,3.0,2
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,wheels_and_tires,3.0,2
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,body_and_exterior,4.0,2
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,electrical_system,4.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,engine,4.0,5
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,miscellaneous,4.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,steering,4.0,1
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,transmission,4.0,2
Delta Auto Protect,BExY73aONudcKtgLlHfMbQ,wheels_and_tires,4.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,body_and_exterior,1.0,3
Del Toyota,PFFO_x6gIymNPDeLs6As8A,lighting,1.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,miscellaneous,1.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,steering,1.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,transmission,1.0,2
Del Toyota,PFFO_x6gIymNPDeLs6As8A,wheels_and_tires,1.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,body_and_exterior,2.0,4
Del Toyota,PFFO_x6gIymNPDeLs6As8A,electrical_system,2.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,miscellaneous,2.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,wheels_and_tires,2.0,3
Del Toyota,PFFO_x6gIymNPDeLs6As8A,body_and_exterior,3.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,electrical_system,3.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,engine,3.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,interior,3.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,miscellaneous,3.0,3
Del Toyota,PFFO_x6gIymNPDeLs6As8A,engine,4.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,lighting,4.0,1
Del Toyota,PFFO_x6gIymNPDeLs6As8A,steering,4.0,1
Dempster's Quality Car Care,j0HFQiDDkuhM0Nloy0YeNQ,body_and_exterior,2.0,1
Dempster's Quality Car Care,j0HFQiDDkuhM0Nloy0YeNQ,brakes,2.0,1
Dempster's Quality Car Care,j0HFQiDDkuhM0Nloy0YeNQ,wheels_and_tires,2.0,1
Dempster's Quality Car Care,j0HFQiDDkuhM0Nloy0YeNQ,wheels_and_tires,3.0,1
Dempster's Quality Car Care,j0HFQiDDkuhM0Nloy0YeNQ,brakes,4.0,1
Dennis' Auto Repair,0Dw5cikYionDC-RKLxY2Aw,engine,1.0,2
Dennis' Auto Repair,0Dw5cikYionDC-RKLxY2Aw,exhaust_system,1.0,1
Dennis' Auto Repair,0Dw5cikYionDC-RKLxY2Aw,brakes,2.0,1
Dennis' Auto Repair,0Dw5cikYionDC-RKLxY2Aw,engine,2.0,1
Dennis' Auto Repair,0Dw5cikYionDC-RKLxY2Aw,wheels_and_tires,3.0,2
Dennis' Auto Repair,0Dw5cikYionDC-RKLxY2Aw,wheels_and_tires,4.0,1
Dent Tekniks,xqZEtPWPfaGQva5mW5ADBQ,body_and_exterior,1.0,3
Dent Tekniks,xqZEtPWPfaGQva5mW5ADBQ,body_and_exterior,2.0,5
Dent Tekniks,xqZEtPWPfaGQva5mW5ADBQ,body_and_exterior,3.0,3
Dent Tekniks,xqZEtPWPfaGQva5mW5ADBQ,body_and_exterior,4.0,7
Dent Tekniks,xqZEtPWPfaGQva5mW5ADBQ,engine,4.0,1
Derkas Auto Body,-amg4-vvrHNPIzRDKF2Axg,body_and_exterior,1.0,1
Derkas Auto Body,-amg4-vvrHNPIzRDKF2Axg,lighting,1.0,1
Derkas Auto Body,-amg4-vvrHNPIzRDKF2Axg,body_and_exterior,3.0,3
Derkas Auto Body,-amg4-vvrHNPIzRDKF2Axg,transmission,3.0,1
Derkas Auto Body,-amg4-vvrHNPIzRDKF2Axg,body_and_exterior,4.0,1
Desimone Auto Group,TI8ddk4d4feKASNaCN5tKw,steering,2.0,1
Desimone Auto Group,TI8ddk4d4feKASNaCN5tKw,body_and_exterior,3.0,1
Desimone Auto Group,TI8ddk4d4feKASNaCN5tKw,electrical_system,4.0,1
Desimone Auto Group,TI8ddk4d4feKASNaCN5tKw,engine,4.0,1
Desimone Mitsubishi,CD0sZ2CwiWRuCtBbPipnYg,body_and_exterior,1.0,1
Desimone Mitsubishi,CD0sZ2CwiWRuCtBbPipnYg,engine,1.0,2
Desimone Mitsubishi,CD0sZ2CwiWRuCtBbPipnYg,steering,2.0,1
Desimone Mitsubishi,CD0sZ2CwiWRuCtBbPipnYg,body_and_exterior,3.0,1
Desimone Mitsubishi,CD0sZ2CwiWRuCtBbPipnYg,lighting,3.0,2
Desimone Mitsubishi,CD0sZ2CwiWRuCtBbPipnYg,body_and_exterior,4.0,1
Devon Nissan,D0nDnfOxToegzUV-58HhtA,interior,1.0,1
Devon Nissan,D0nDnfOxToegzUV-58HhtA,body_and_exterior,2.0,2
Devon Nissan,D0nDnfOxToegzUV-58HhtA,transmission,2.0,1
Devon Nissan,D0nDnfOxToegzUV-58HhtA,body_and_exterior,3.0,2
Devon Nissan,D0nDnfOxToegzUV-58HhtA,lighting,3.0,1
Devon Nissan,D0nDnfOxToegzUV-58HhtA,wheels_and_tires,3.0,1
Devon Nissan,D0nDnfOxToegzUV-58HhtA,body_and_exterior,4.0,1
Devon Nissan,D0nDnfOxToegzUV-58HhtA,lighting,4.0,1
Devon Nissan,D0nDnfOxToegzUV-58HhtA,wheels_and_tires,4.0,1
Dick & Rips Auto & Truck Repair,fT5S804WFWN0a7iChJhqrQ,engine,1.0,1
Dick & Rips Auto & Truck Repair,fT5S804WFWN0a7iChJhqrQ,engine,3.0,1
Dick & Rips Auto & Truck Repair,fT5S804WFWN0a7iChJhqrQ,wheels_and_tires,3.0,1
Dileo's Auto Sales,IOCMrtCve-4IL9Nop9VZKg,wheels_and_tires,1.0,1
Dileo's Auto Sales,IOCMrtCve-4IL9Nop9VZKg,transmission,3.0,1
DiNardo Foreign Motors,4ozcUaI0WxOZFxHlFZcqBg,electrical_system,3.0,1
DiNardo Foreign Motors,4ozcUaI0WxOZFxHlFZcqBg,wheels_and_tires,3.0,1
DiNardo Foreign Motors,4ozcUaI0WxOZFxHlFZcqBg,engine,4.0,1
Discount Transmission Service,LMBzA2XpOVMvSYdBZjJAkA,transmission,1.0,1
Discount Transmission Service,LMBzA2XpOVMvSYdBZjJAkA,transmission,2.0,5
Discount Transmission Service,LMBzA2XpOVMvSYdBZjJAkA,transmission,3.0,1
Discount Transmission Service,LMBzA2XpOVMvSYdBZjJAkA,transmission,4.0,1
DK Auto Repair,vN01r1Al_NtpToWfgB3gwQ,brakes,3.0,1
DML Automotive,3_i6YfpQ27LR2punfuC2DA,electrical_system,2.0,1
DML Automotive,3_i6YfpQ27LR2punfuC2DA,body_and_exterior,3.0,1
DML Automotive,3_i6YfpQ27LR2punfuC2DA,brakes,4.0,1
DOC Watson's Automotive Repair,sB7QCHD4NA-4BuvsD1UmZA,electrical_system,1.0,1
DOC Watson's Automotive Repair,sB7QCHD4NA-4BuvsD1UmZA,brakes,3.0,1
Dominick's Auto Body,Y6GpfiPURPrZRAXlksrimw,body_and_exterior,2.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,body_and_exterior,1.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,brakes,1.0,3
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,electrical_system,1.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,engine,1.0,3
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,lighting,1.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,steering,1.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,wheels_and_tires,1.0,2
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,body_and_exterior,2.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,brakes,2.0,6
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,electrical_system,2.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,engine,2.0,4
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,steering,2.0,2
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,wheels_and_tires,2.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,body_and_exterior,3.0,3
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,brakes,3.0,4
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,electrical_system,3.0,4
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,engine,3.0,4
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,exhaust_system,3.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,interior,3.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,lighting,3.0,3
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,miscellaneous,3.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,transmission,3.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,wheels_and_tires,3.0,6
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,body_and_exterior,4.0,2
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,brakes,4.0,4
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,engine,4.0,2
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,interior,4.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,lighting,4.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,transmission,4.0,1
Don's Auto Repair,0zWYKUPvImD7ufl1RQ1jhw,wheels_and_tires,4.0,8
Don's Auto & Truck Repair,Nw70g3pgZl1FzgKfbRDAdQ,steering,2.0,1
Don's Auto & Truck Repair,Nw70g3pgZl1FzgKfbRDAdQ,wheels_and_tires,2.0,1
Don's Auto & Truck Repair,Nw70g3pgZl1FzgKfbRDAdQ,body_and_exterior,3.0,1
Don's Auto & Truck Repair,Nw70g3pgZl1FzgKfbRDAdQ,brakes,3.0,1
Don's Auto & Truck Repair,Nw70g3pgZl1FzgKfbRDAdQ,brakes,4.0,1
Donte's Automotive,fgYd0czr30CUSOqsHcurAg,brakes,4.0,1
Don Wallence Auto Sales,itXGRcSJs2DXDaD86yDqRg,engine,1.0,1
Don Wallence Auto Sales,itXGRcSJs2DXDaD86yDqRg,engine,2.0,1
Don Wallence Auto Sales,itXGRcSJs2DXDaD86yDqRg,brakes,3.0,1
Don Wallence Auto Sales,itXGRcSJs2DXDaD86yDqRg,steering,4.0,1
Dougherty Automotive Services,mO1sDIOlHfrrqi-7QtRXEQ,brakes,2.0,1
Dougherty Automotive Services,mO1sDIOlHfrrqi-7QtRXEQ,electrical_system,2.0,1
Dougherty Automotive Services,mO1sDIOlHfrrqi-7QtRXEQ,engine,3.0,1
Doylestown Sunoco - Ultra Service Center,Ul6eaFd_71zMtCrnx-QcqA,engine,3.0,2
Doylestown Sunoco - Ultra Service Center,Ul6eaFd_71zMtCrnx-QcqA,wheels_and_tires,3.0,1
Doylestown Sunoco - Ultra Service Center,Ul6eaFd_71zMtCrnx-QcqA,brakes,4.0,1
D P Autobody,VBsgtIwn8wy35P4nRUqt4g,body_and_exterior,1.0,1
Drive Here,eWzjj_48dCZ2iH73WkM0Og,engine,3.0,1
Dr Ralph's Automotive Services Center,iC31UEOQJ5sumFohxV9S-Q,body_and_exterior,1.0,3
Dr Ralph's Automotive Services Center,iC31UEOQJ5sumFohxV9S-Q,body_and_exterior,2.0,1
Dr Ralph's Automotive Services Center,iC31UEOQJ5sumFohxV9S-Q,lighting,3.0,1
Dr Ralph's Automotive Services Center,iC31UEOQJ5sumFohxV9S-Q,body_and_exterior,4.0,2
Dunphy Motors,xd9iZqFLnZe2jsUStQhYBQ,suspension,1.0,1
Dunphy Motors,xd9iZqFLnZe2jsUStQhYBQ,transmission,1.0,1
Dunphy Motors,SxrMDTNJ9iBKt4P5ttvqwQ,steering,2.0,1
Dunphy Motors,xd9iZqFLnZe2jsUStQhYBQ,engine,3.0,1
Dunphy Motors,xd9iZqFLnZe2jsUStQhYBQ,steering,3.0,1
Dunphy Motors,xd9iZqFLnZe2jsUStQhYBQ,wheels_and_tires,3.0,1
Dunphy Motors,xd9iZqFLnZe2jsUStQhYBQ,brakes,4.0,1
Dunphy Motors,xd9iZqFLnZe2jsUStQhYBQ,electrical_system,4.0,1
Eagle Collision,-F-q_KwXJdOLWp5v3wwoqA,wheels_and_tires,2.0,1
Eagle Collision,-F-q_KwXJdOLWp5v3wwoqA,body_and_exterior,3.0,1
Eagle Service Center,QhPWkEJ9DfJqADBggpxNpA,wheels_and_tires,1.0,2
Eagle Service Center,QhPWkEJ9DfJqADBggpxNpA,wheels_and_tires,2.0,2
Eagle Service Center,QhPWkEJ9DfJqADBggpxNpA,brakes,3.0,1
Eagle Service Center,QhPWkEJ9DfJqADBggpxNpA,wheels_and_tires,3.0,1
Eagle Service Center,QhPWkEJ9DfJqADBggpxNpA,wheels_and_tires,4.0,1
Earlington Transmission,PusWGOxiMhfn64oSBV-i1Q,transmission,1.0,3
Earlington Transmission,PusWGOxiMhfn64oSBV-i1Q,transmission,2.0,1
Earlington Transmission,PusWGOxiMhfn64oSBV-i1Q,transmission,3.0,1
Earlington Transmission,PusWGOxiMhfn64oSBV-i1Q,transmission,4.0,1
Eddie's Auto Repairs,GI1uHsf8VOIJRO10GV4dpg,brakes,2.0,1
Eddie's Auto Repairs,GI1uHsf8VOIJRO10GV4dpg,wheels_and_tires,3.0,1
Eddie's Auto Repairs,GI1uHsf8VOIJRO10GV4dpg,electrical_system,4.0,1
Ed's Auto Glass,R419nDJLQ2n83tmRecqt_Q,body_and_exterior,1.0,2
Ed's Auto Glass,R419nDJLQ2n83tmRecqt_Q,body_and_exterior,2.0,1
Ed's Auto Glass,R419nDJLQ2n83tmRecqt_Q,body_and_exterior,3.0,2
Ed's Auto Glass,R419nDJLQ2n83tmRecqt_Q,body_and_exterior,4.0,1
Eimports 4Less,z_sw83A3p9g7CQT6mHbeoA,body_and_exterior,1.0,2
Eimports 4Less,z_sw83A3p9g7CQT6mHbeoA,engine,1.0,1
Eimports 4Less,z_sw83A3p9g7CQT6mHbeoA,wheels_and_tires,1.0,1
Eimports 4Less,z_sw83A3p9g7CQT6mHbeoA,engine,2.0,2
Eimports 4Less,z_sw83A3p9g7CQT6mHbeoA,steering,3.0,2
Eimports 4Less,z_sw83A3p9g7CQT6mHbeoA,wheels_and_tires,3.0,1
Eimports 4Less,z_sw83A3p9g7CQT6mHbeoA,engine,4.0,1
Eimports 4Less,z_sw83A3p9g7CQT6mHbeoA,wheels_and_tires,4.0,3
Elkins Park Service Center,ah4ndsmltv9DvvPPGHeTiQ,wheels_and_tires,1.0,1
Elkins Park Service Center,ah4ndsmltv9DvvPPGHeTiQ,engine,4.0,1
Elkins Park Service Center,ah4ndsmltv9DvvPPGHeTiQ,interior,4.0,1
Eppie's Discount Tire & Auto,5pg99NrskP3sTKQRjv7ezA,body_and_exterior,1.0,1
Eppie's Discount Tire & Auto,5pg99NrskP3sTKQRjv7ezA,wheels_and_tires,1.0,4
Eppie's Discount Tire & Auto,5pg99NrskP3sTKQRjv7ezA,wheels_and_tires,2.0,7
Eppie's Discount Tire & Auto,5pg99NrskP3sTKQRjv7ezA,engine,3.0,1
Eppie's Discount Tire & Auto,5pg99NrskP3sTKQRjv7ezA,wheels_and_tires,3.0,8
Eppie's Discount Tire & Auto,5pg99NrskP3sTKQRjv7ezA,body_and_exterior,4.0,1
Eppie's Discount Tire & Auto,5pg99NrskP3sTKQRjv7ezA,electrical_system,4.0,1
Eppie's Discount Tire & Auto,5pg99NrskP3sTKQRjv7ezA,wheels_and_tires,4.0,6
Erdenheim Auto Repair-Llc,bfoV7fKm8m3uUlVN7B4C1A,steering,2.0,1
Erdenheim Auto Repair-Llc,bfoV7fKm8m3uUlVN7B4C1A,wheels_and_tires,4.0,1
Eugen's Auto Sales & Repairs,GnRLt9KWJ1vOC5BLw5BRpw,engine,2.0,1
Euro Dyno Werx,9N7fq0RCVcoW4K5KJf4vGQ,steering,1.0,1
Euro Dyno Werx,9N7fq0RCVcoW4K5KJf4vGQ,engine,3.0,1
Euro Motorcars Devon,tUHLRS5pijzBJGk9_DfjYw,body_and_exterior,1.0,1
Euro Motorcars Devon,tUHLRS5pijzBJGk9_DfjYw,brakes,1.0,1
Euro Motorcars Devon,tUHLRS5pijzBJGk9_DfjYw,electrical_system,1.0,1
Euro Motorcars Devon,tUHLRS5pijzBJGk9_DfjYw,wheels_and_tires,1.0,1
